game_id,game_play_number,homeTeamName,awayTeamName,home_wp_after,away_wp_after
401762458,122,Navy,UAB,98.44539761543274,1.5546023845672607
401762458,123,Navy,UAB,98.87088537216187,1.1291139759123325
401762458,124,Navy,UAB,98.49355816841125,1.5064425766468048
401762458,125,Navy,UAB,98.43809604644775,1.5619046986103058
401762458,126,Navy,UAB,98.89074563980103,1.109252031892538
401762458,127,Navy,UAB,98.67478013038635,1.3252177275717258
401762458,128,Navy,UAB,98.87815713882446,1.1218423023819923
401762458,129,Navy,UAB,98.8915503025055,1.108451560139656
401762458,130,Navy,UAB,98.78064393997192,1.2193547561764717
401762458,131,Navy,UAB,98.57174158096313,1.428257953375578
401762458,132,Navy,UAB,98.37969541549683,1.6203060746192932
401762458,133,Navy,UAB,98.30626249313354,1.693735085427761
401762458,134,Navy,UAB,99.06375408172607,0.9362482465803623
401762458,135,Navy,UAB,98.99160861968994,1.0083929635584354
401762458,136,Navy,UAB,99.63645339012146,0.36354660987854004
401762458,137,Navy,UAB,99.64600205421448,0.35399794578552246
401762458,138,Navy,UAB,99.70645308494568,0.2935469150543213
401762458,139,Navy,UAB,99.67889785766602,0.3211021423339844
401762458,140,Navy,UAB,99.78613257408142,0.2138674259185791
401762458,141,Navy,UAB,99.8536229133606,0.1463770866394043
401762458,142,Navy,UAB,99.82861876487732,0.17138123512268066
401762458,143,Navy,UAB,99.85806941986084,0.14193058013916016
401762458,144,Navy,UAB,99.84353184700012,0.15646815299987793
401762458,145,Navy,UAB,99.86461997032166,0.13538002967834473
401762458,146,Navy,UAB,99.8500108718872,0.14998912811279297
401762458,147,Navy,UAB,99.8305082321167,0.16949176788330078
401762458,148,Navy,UAB,99.81637597084045,0.1836240291595459
401762458,149,Navy,UAB,99.8620867729187,0.13791322708129883
401762458,150,Navy,UAB,99.87612962722778,0.12387259630486369
401762458,151,Navy,UAB,99.83397722244263,0.1660217414610088
401762458,152,Navy,UAB,99.87159967422485,0.12840151321142912
401762458,153,Navy,UAB,99.90426898002625,0.09573101997375488
401762458,154,Navy,UAB,99.89297986030579,0.10702013969421387
401762458,155,Navy,UAB,100.0,0.0
401762461,1,Western Michigan,North Texas,18.5209259390831,81.47907257080078
401762461,2,Western Michigan,North Texas,18.577300012111664,81.42269849777222
401762461,3,Western Michigan,North Texas,18.677029013633728,81.32296800613403
401762461,4,Western Michigan,North Texas,19.500060379505157,80.49994111061096
401762461,5,Western Michigan,North Texas,20.02439647912979,79.97560501098633
401762461,6,Western Michigan,North Texas,20.946677029132843,79.05332446098328
401762461,7,Western Michigan,North Texas,21.10522985458374,78.89477014541626
401762461,8,Western Michigan,North Texas,21.913552284240723,78.08644771575928
401762461,9,Western Michigan,North Texas,21.296724677085876,78.70327234268188
